"n","bias","differenceEffectSize","difficultyEffectSize","interactionEffectSize","differencep","difficultyp","interactionp","predictedDirection"
50,0.7,0.060441501103753,0.39017584994138,0.00303939962476548,0.0820376172661174,9.63961019917396e-07,0.700797479147722,1
50,0.7,0.0694488188976378,0.317685950413222,0.000588235294117549,0.0616904819637884,1.65772298665953e-05,0.865847064785758,0
50,0.7,0.00856187290969889,0.302082514734773,0.00267782426778254,0.518405724995114,2.95034802502539e-05,0.718374100092183,0
50,0.7,0.0117647058823528,0.439277978339352,0.100119047619048,0.448670813146144,1.16758579142608e-07,0.0236906835768906,0
50,0.7,0.0222018348623853,0.284511784511784,0.0420560747663555,0.296692636266117,5.57195319843463e-05,0.14884573533892,0
50,0.7,0.0070230862697448,0.38532477947073,0.00901333333333341,0.558768114084863,1.17717717439905e-06,0.507530387494773,0
50,0.7,0.00197628458498021,0.414747948417351,0.00389694041867968,0.75674513718859,3.42238156948451e-07,0.663431864027858,0
50,0.7,0.000156862745098049,0.320071301247772,0.120914285714285,0.930489731390944,1.51632695154476e-05,0.0124098125500329,0
50,0.7,0.00174688057041,0.292265193370165,0.0142970297029701,0.770891813432114,4.21590471021019e-05,0.403302898389233,0
50,0.7,0.000357142857142914,0.29768,0.00675675675675676,0.895279986387389,3.46436102230322e-05,0.566346359341521,0
50,0.7,0.000637450199203199,0.325818181818181,0.0419251336898389,0.860401444698789,1.22182728291213e-05,0.1494935971308,1
50,0.7,0.000845070422535342,0.260000000000001,0.000400890868596963,0.839527399719997,0.000132341268069693,0.889089343068172,0
50,0.7,0.0015126050420169,0.26963768115942,0.107133757961783,0.786419585543976,9.44602595862287e-05,0.0190515914828698,0
50,0.7,0.000261437908496822,0.0708923076923084,0.0492832764505121,0.91033602231568,0.0589511281517083,0.117421253728041,0
50,0.7,0.0171929824561406,0.233763975155279,0.0587917329093796,0.359062830468949,0.000325525927870348,0.0864661357327218,0
50,0.7,0.000747663551401762,0.199044368600683,0.0157281553398056,0.848944193041225,0.00103315559485229,0.380548471928218,0
50,0.7,0.0629761904761911,0.370385756676558,0.00236842105263151,0.0756899006637093,2.15852401976797e-06,0.734509742643167,1
50,0.7,0.00107066381156312,0.326666666666666,0.0329744279946165,0.8196908776724,1.18332211268965e-05,0.202207989390384,0
